report_number,local_case_number,agency_name,acrs_report_type,crash_date_time,hit_run,lane_number,number_of_lanes,nontraffic,off_road_description,at_fault,collision_type,weather,light,traffic_control,driver_substance_abuse,first_harmful_event,second_harmful_event,fixed_oject_struck,route_type,mile_point,mile_point_direction,lane_direction,direction,distance,distance_unit,road_grade,road_name,cross_street_type,cross_street_name,municipality,surface_condition,junction,intersection_type,intersection_area,road_alignment,road_condition,road_division,related_non_motorist,non_motorist_substance_abuse,lane_type
MCP33560015,230071542,Montgomery County Police,Property Damage Crash,2023-12-13T16:40:00.000,No,1,2,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DARK LIGHTS ON,STOP SIGN,NONE DETECTED,OTHER VEHICLE,FIXED OBJECT,FENCE,County,2.17,East,West,East,0,FEET,LEVEL,HAWKINS CREAMERY RD,County,SILVER CREST DR,N/A,DRY,INTERSECTION,T-INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP1213008W,230071538,Montgomery County Police,Injury Crash,2023-12-13T16:35:00.000,No,1,2,No,,DRIVER,HEAD ON LEFT TURN,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),16.57,East,West,East,0,FEET,HILL CREST,ASHTON RD,Maryland (State),NEW HAMPSHIRE AVE,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,CURVE LEFT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP3347001J,230071546,Montgomery County Police,Property Damage Crash,2023-12-13T16:24:00.000,Yes,2,3,No,,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DAYLIGHT,NO CONTROLS,"NONE DETECTED, UNKNOWN",OTHER VEHICLE,N/A,N/A,Maryland (State),2.58,North,South,North,40,FEET,LEVEL,OLD GEORGETOWN RD,Ramp,RAMP 6 FR IS 495 EB TO MD 187 SB,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP2466004P,230071531,Montgomery County Police,Property Damage Crash,2023-12-13T16:19:00.000,No,0,0,Yes,13850 TRAVILAH ROAD,DRIVER,SINGLE VEHICLE,CLEAR,DAYLIGHT,N/A,NONE DETECTED,FIXED OBJECT,N/A,SIGN SUPPORT POLE,,,,,,,,,,,,,,,,,,,,,,
MCP3220004H,230071527,Montgomery County Police,Property Damage Crash,2023-12-13T15:59:00.000,No,2,3,No,,UNKNOWN,STRAIGHT MOVEMENT ANGLE,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,2.8,North,South,North,0,FEET,LEVEL,SHADY GROVE RD,Ramp,RAMP 6 FR SHADY GROVE RD EB TO IS 270 SB,N/A,DRY,INTERSECTION,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
EJ7875004D,2230071529,Gaithersburg Police Depar,Property Damage Crash,2023-12-13T15:43:00.000,No,3,3,No,,DRIVER,ANGLE MEETS LEFT TURN,N/A,DAYLIGHT,TRAFFIC SIGNAL,N/A,OTHER VEHICLE,N/A,N/A,Maryland (State),11.848,East,East,East,0,FEET,LEVEL,W DIAMOND AVE,Ramp,RAMP 1 FR IS 270 NB TO MD 117 WB,N/A,DRY,INTERSECTION,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP2466004N,230071512,Montgomery County Police,Injury Crash,2023-12-13T15:10:00.000,No,2,3,No,,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,OTHER VEHICLE,N/A,Maryland (State),16.06,East,East,East,0,FEET,LEVEL,DARNESTOWN RD,Municipality,TSCHIFFELY SQUARE RD,GAITHERSBURG,DRY,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP292300BD,230071515,Montgomery County Police,Property Damage Crash,2023-12-13T15:06:00.000,Yes,1,3,No,,DRIVER,OTHER,CLEAR,DAYLIGHT,NO CONTROLS,"N/A, NONE DETECTED",OTHER VEHICLE,OTHER VEHICLE,N/A,County,0.09,East,South,East,0,FEET,LEVEL,WINDHAM LA,Maryland (State),GEORGIA AVE,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP320000B4,230071507,Montgomery County Police,Property Damage Crash,2023-12-13T14:35:00.000,No,3,3,No,,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,N/A,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),4.04,North,South,North,0.5,MILE,LEVEL,OLD GEORGETOWN RD,County,TUCKERMAN LA,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP21820034,230071674,Montgomery County Police,Property Damage Crash,2023-12-13T14:30:00.000,Yes,0,0,Yes,"PAINT BRANCH HIGH SCHOOL STAFF PARKING LOT
14121 OLD COLUMBIA PIKE BURTONSVILLE, MD 20866",DRIVER,OTHER,CLEAR,DAYLIGHT,NO CONTROLS,UNKNOWN,PARKED VEHICLE,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,
MCP2586006V,230071584,Montgomery County Police,Property Damage Crash,2023-12-13T14:00:00.000,Yes,0,3,No,,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,NO CONTROLS,"NONE DETECTED, UNKNOWN",OTHER VEHICLE,N/A,N/A,County,0.481,West,West,West,0,FEET,LEVEL,DECOVERLY DR,Maryland (State),GREAT SENECA HWY,N/A,DRY,INTERSECTION,T-INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,RIGHT TURN LANE
DM85030016,230071466,Takoma Park Police Depart,Property Damage Crash,2023-12-13T12:02:00.000,No,0,1,No,,DRIVER,SINGLE VEHICLE,CLEAR,DAYLIGHT,N/A,N/A,FIXED OBJECT,N/A,OTHER,Maryland (State),4.72,East,East,East,3,FEET,N/A,PHILADELPHIA AVE,Municipality,TAKOMA AVE,TAKOMA PARK,DRY,N/A,N/A,N/A,STRAIGHT,N/A,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,N/A
MCP2730003L,230071480,Montgomery County Police,Property Damage Crash,2023-12-13T12:00:00.000,No,0,0,Yes,"PARKING LOT OF 12800 MIDDLEBROOK ROAD, GERMANTOWN, MD",DRIVER,OTHER,N/A,DAYLIGHT,NO CONTROLS,N/A,PARKED VEHICLE,PARKED VEHICLE,N/A,,,,,,,,,,,,,,,,,,,,,,
MCP120500B6,230071464,Montgomery County Police,Injury Crash,2023-12-13T11:44:00.000,No,1,1,No,,DRIVER,SINGLE VEHICLE,CLOUDY,DAYLIGHT,NO CONTROLS,NONE DETECTED,FIXED OBJECT,N/A,OTHER,County,0,North,South,North,200,FEET,LEVEL,CHEVY CHASE LAKE DR,Maryland (State),CONNECTICUT AVE,N/A,DRY,N/A,OTHER,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP1564007Q,230071467,Montgomery County Police,Property Damage Crash,2023-12-13T11:36:00.000,No,1,5,No,,DRIVER,SAME DIR REAR END,CLOUDY,DAYLIGHT,FLASHING TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,OTHER VEHICLE,N/A,Maryland (State),10.55,North,South,North,0,FEET,LEVEL,GEORGIA AVE,Unknown,SANDY SPRING VFD,N/A,DRY,CROSSOVER RELATED,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP3290002Q,230071435,Montgomery County Police,Property Damage Crash,2023-12-13T09:04:00.000,No,3,3,No,,DRIVER,SAME DIRECTION RIGHT TURN,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),2.02,North,South,South,10,FEET,LEVEL,GEORGIA AVE,County,AUGUST DR,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,
MCP3079005X,230071226,Montgomery County Police,Property Damage Crash,2023-12-13T08:32:00.000,No,1,1,No,,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,N/A,N/A,N/A,Maryland (State),1.6,East,East,East,300,FEET,LEVEL,DAMASCUS RD,County,REVA DR,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP1564007P,230071426,Montgomery County Police,Injury Crash,2023-12-13T08:13:00.000,Yes,1,2,No,,DRIVER,SAME DIR REAR END,CLOUDY,DAYLIGHT,NO CONTROLS,"NONE DETECTED, UNKNOWN",OTHER VEHICLE,FIXED OBJECT,GUARDRAIL OR BARRIER,Maryland (State),11.642,East,West,East,0.02,MILE,LEVEL,OLNEY LAYTONSVILLE RD,Unknown,VOLUNTEER DR,N/A,DRY,NON INTERSECTION,N/A,N/A,CURVE LEFT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,
MCP32990036,230071421,Montgomery County Police,Property Damage Crash,2023-12-13T08:00:00.000,No,2,2,No,,DRIVER,HEAD ON,CLEAR,DAYLIGHT,STOP SIGN,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,1.25,South,North,South,0,FEET,LEVEL,SPARTAN RD,County,OLD BALTIMORE RD,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP3280004D,230071412,Montgomery County Police,Injury Crash,2023-12-13T07:00:00.000,No,2,3,No,,DRIVER,SAME DIR REAR END,CLEAR,DAWN,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),6.68,North,South,North,0,FEET,LEVEL,NEW HAMPSHIRE AVE,County,HOLLYWOOD AVE,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP2195005Y,230071411,Montgomery County Police,Injury Crash,2023-12-13T06:30:00.000,No,1,1,No,,DRIVER,ANGLE MEETS LEFT TURN,CLEAR,DARK LIGHTS ON,STOP SIGN,"N/A, NONE DETECTED",OTHER VEHICLE,OTHER VEHICLE,N/A,Maryland (State),11.26,North,South,North,0,FEET,LEVEL,OLD HUNDRED RD,Ramp,RAMP 6 FR MD 109 EB TO IS 270 SB,N/A,DRY,INTERSECTION,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
DD56530032,230071410,Rockville Police Departme,Property Damage Crash,2023-12-13T05:29:00.000,No,0,1,No,,DRIVER,HEAD ON,CLEAR,DARK NO LIGHTS,NO CONTROLS,ALCOHOL CONTRIBUTED,PARKED VEHICLE,N/A,N/A,Municipality,0,South,South,South,0,FEET,HILL UPHILL,GAINSBORO RD,Municipality,THORNDEN RD,ROCKVILLE,DRY,INTERSECTION RELATED,Y-INTERSECTION,INTERSECTION RELATED,CURVE LEFT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,SHOULDER AREA
MCP3140002K,230071409,Montgomery County Police,Property Damage Crash,2023-12-13T05:21:00.000,No,1,2,No,,DRIVER,OTHER,CLEAR,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,PARKED VEHICLE,N/A,N/A,County,0.3,North,South,South,500,FEET,LEVEL,LYTTONSVILLE RD,County,LYTTONSVILLE PL,N/A,DRY,NON INTERSECTION,N/A,N/A,CURVE LEFT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP28930044,230071377,Montgomery County Police,Property Damage Crash,2023-12-12T20:20:00.000,Yes,0,1,No,,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DARK NO LIGHTS,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,1.01,South,North,North,50,FEET,LEVEL,ARCTIC AVE,County,DANET PL,N/A,DRY,NON INTERSECTION,N/A,N/A,CURVE LEFT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,SHOULDER AREA
MCP2760004K,230071388,Montgomery County Police,Property Damage Crash,2023-12-12T20:00:00.000,Yes,0,0,Yes,PARKING LOT OF 500 BLK N. FREDERICK AVE,DRIVER,SAME DIRECTION SIDESWIPE,CLEAR,DARK LIGHTS ON,NO CONTROLS,N/A,PARKED VEHICLE,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,
MCP33290027,230071363,Montgomery County Police,Injury Crash,2023-12-12T18:59:00.000,No,1,2,No,,UNKNOWN,HEAD ON LEFT TURN,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,0.67,South,South,South,0,FEET,LEVEL,CHERRY HILL RD,Other Public Roadway,CALVERTON BLVD,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,
MCP31680067,230071350,Montgomery County Police,Injury Crash,2023-12-12T18:04:00.000,No,1,1,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DARK LIGHTS ON,STOP SIGN,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Municipality,0.21,West,East,West,0,FEET,LEVEL,RIDGEMONT AVE,Municipality,HAVENCREST ST,ROCKVILLE,DRY,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
DD5635004M,230071347,Rockville Police Departme,Property Damage Crash,2023-12-12T17:43:00.000,No,1,1,No,,DRIVER,OTHER,CLEAR,DARK LIGHTS ON,STOP SIGN,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Municipality,0.11,West,West,West,0,FEET,LEVEL,W MONTGOMERY AVE,Municipality,N ADAMS ST,ROCKVILLE,DRY,INTERSECTION RELATED,FOUR-WAY INTERSECTION,INTERSECTION RELATED,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,
MCP003600HK,230071327,Montgomery County Police,Property Damage Crash,2023-12-12T16:21:00.000,No,0,2,No,,DRIVER,SINGLE VEHICLE,CLEAR,DUSK,NO CONTROLS,NONE DETECTED,OFF ROAD,FIXED OBJECT,CULVERT,County,5.16,East,West,West,0.2,MILE,LEVEL,BRINK RD,County,UPPERMONT LA,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,OFF ROAD
MCP3351001Y,230071322,Montgomery County Police,Injury Crash,2023-12-12T16:06:00.000,No,3,3,No,,DRIVER,SAME DIRECTION RIGHT TURN,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),1.22,North,North,South,100,FEET,LEVEL,GEORGIA AVE,County,WHITE OAK DR,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP31610062,230071321,Montgomery County Police,Property Damage Crash,2023-12-12T16:03:00.000,No,3,3,No,,DRIVER,SINGLE VEHICLE,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,FIXED OBJECT,N/A,OTHER POLE,Maryland (State),0.44,East,South,East,0,FEET,LEVEL,UNIVERSITY BLVD W,County,ST PAUL ST,N/A,DRY,INTERSECTION,T-INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP30310053,230071305,Montgomery County Police,Injury Crash,2023-12-12T15:00:00.000,No,1,1,No,,DRIVER,HEAD ON,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),5.507,North,North,South,300,FEET,HILL CREST,NORWOOD RD,County,EXCALIBER LA,N/A,N/A,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP32990035,230071290,Montgomery County Police,Injury Crash,2023-12-12T14:26:00.000,No,3,3,No,,DRIVER,SINGLE VEHICLE,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,FIXED OBJECT,N/A,EMBANKMENT,Maryland (State),13.56,East,East,East,50,FEET,LEVEL,OLNEY SANDY SPRING RD,Unknown,ENT TO SHOPPING CENTER,N/A,DRY,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP30210075,230071275,Montgomery County Police,Property Damage Crash,2023-12-12T12:50:00.000,No,0,0,Yes,11920 BOURNEFIELD PARKING LOT,DRIVER,HEAD ON,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,
MCP209400N3,230071256,Montgomery County Police,Property Damage Crash,2023-12-12T11:12:00.000,No,3,3,No,,DRIVER,HEAD ON LEFT TURN,N/A,DAYLIGHT,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),1.79,North,South,North,0,FEET,LEVEL,WISCONSIN AVE,County,COMMERCE LA,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP3312004H,230071254,Montgomery County Police,Injury Crash,2023-12-12T10:50:00.000,No,1,1,No,,UNKNOWN,SINGLE VEHICLE,N/A,DAYLIGHT,NO CONTROLS,NONE DETECTED,FIXED OBJECT,N/A,EMBANKMENT,Maryland (State),2.31,East,West,West,50,FEET,LEVEL,SPENCERVILLE RD,County,KRUHM RD,N/A,N/A,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, UNPROTECTED PAINTED MIN 4 FEET",,,
MCP27710030,230071259,Montgomery County Police,Property Damage Crash,2023-12-12T10:49:00.000,No,1,1,No,,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,N/A,N/A,OTHER VEHICLE,OTHER VEHICLE,N/A,Maryland (State),28.18,East,West,East,25,FEET,LEVEL,NORBECK RD,County,BAILEYS LA,N/A,DRY,N/A,N/A,N/A,CURVE RIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP263900GB,230071249,Montgomery County Police,Property Damage Crash,2023-12-12T10:29:00.000,No,1,1,No,,DRIVER,SAME DIR REAR END,CLEAR,DAYLIGHT,NO CONTROLS,NONE DETECTED,PARKED VEHICLE,N/A,CURB,County,0.58,South,North,North,150,FEET,LEVEL,WARING STATION RD,County,LEATHERBARK DR,N/A,ICE,NON INTERSECTION,N/A,,STRAIGHT,FOREIGN MATERIAL,"TWO-WAY, NOT DIVIDED",,,
MCP23510059,230071232,Montgomery County Police,Injury Crash,2023-12-12T09:36:00.000,No,1,2,No,,DRIVER,OTHER,OTHER,DAYLIGHT,STOP SIGN,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,1.08,North,South,South,0,FEET,GRADE DOWNHILL,AVERY RD,County,SOUTHLAWN LA,N/A,ICE,N/A,T-INTERSECTION,INTERSECTION,OTHER,OTHER,"TWO-WAY, NOT DIVIDED",,,
MCP3312004G,230071238,Montgomery County Police,Property Damage Crash,2023-12-12T09:10:00.000,No,1,1,No,,DRIVER,HEAD ON,N/A,N/A,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,0.13,West,West,East,40,FEET,LEVEL,BRIARCLIFF MANOR WAY,County,ARDSLEY CT,N/A,DRY,NON INTERSECTION,N/A,N/A,CURVE RIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
DD5607004R,230071220,Rockville Police Departme,Property Damage Crash,2023-12-12T08:00:00.000,No,1,2,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DAYLIGHT,OTHER,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Municipality,0.33,North,North,North,0,FEET,LEVEL,S WASHINGTON ST,Maryland (State),W JEFFERSON ST,N/A,DRY,INTERSECTION,T-INTERSECTION,INTERSECTION RELATED,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP3348001V,230071221,Montgomery County Police,Injury Crash,2023-12-12T07:58:00.000,No,1,1,No,,UNKNOWN,SINGLE VEHICLE,CLEAR,DAYLIGHT,STOP SIGN,NONE DETECTED,FIXED OBJECT,N/A,BUILDING,County,0.28,North,South,North,0,FEET,GRADE DOWNHILL,AQUARIUS AVE,County,HYDRUS RD,N/A,DRY,N/A,T-INTERSECTION,N/A,CURVE LEFT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP2730003K,230071214,Montgomery County Police,Property Damage Crash,2023-12-12T07:40:00.000,No,1,2,No,,DRIVER,SINGLE VEHICLE,CLEAR,DAYLIGHT,NO CONTROLS,N/A,FIXED OBJECT,N/A,CURB,Maryland (State),6.17,North,South,South,25,FEET,LEVEL,GERMANTOWN RD,Unknown,BEGIN BRIDGE,N/A,ICE,NON INTERSECTION,N/A,N/A,CURVE RIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP3091004F,230071209,Montgomery County Police,Injury Crash,2023-12-12T06:46:00.000,No,2,3,No,,DRIVER,SAME DIR REAR END,OTHER,DARK LIGHTS ON,NO CONTROLS,N/A,OTHER VEHICLE,N/A,N/A,Maryland (State),12.45,North,North,North,25,FEET,LEVEL,FREDERICK RD,Unknown,CROSSOVER,N/A,ICE,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP3362002F,230071873,Montgomery County Police,Property Damage Crash,2023-12-12T06:30:00.000,No,3,3,No,,DRIVER,SAME DIR REAR END,CLEAR,DAWN,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,OTHER VEHICLE,N/A,Maryland (State),3.73,East,West,West,30,FEET,LEVEL,UNIVERSITY BLVD W,County,DENNIS AVE,N/A,ICE,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP2816003T,230071207,Montgomery County Police,Injury Crash,2023-12-12T05:42:00.000,No,2,3,No,,DRIVER,OTHER,SLEET,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,OTHER VEHICLE,N/A,Maryland (State),12.23,North,South,South,75,FEET,N/A,FREDERICK RD,Municipality,RIDGEMONT AVE,ROCKVILLE,ICE,N/A,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP3374001N,230071205,Montgomery County Police,Injury Crash,2023-12-12T05:23:00.000,No,1,3,No,,DRIVER,STRAIGHT MOVEMENT ANGLE,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,Maryland (State),4.38,North,South,North,0,FEET,LEVEL,ROCKVILLE PIKE,County,GROSVENOR LA,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP29320076,230071204,Montgomery County Police,Injury Crash,2023-12-12T05:00:00.000,No,1,3,No,,UNKNOWN,SINGLE VEHICLE,CLEAR,DARK LIGHTS ON,N/A,NONE DETECTED,OTHER OBJECT,OVERTURN,TREE SHRUBBERY,Maryland (State),4.62,North,North,North,0,FEET,LEVEL,NEW HAMPSHIRE AVE,County,MCCENEY AVE,N/A,ICE,NON INTERSECTION,N/A,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
MCP3170003X,240001395,Montgomery County Police,Property Damage Crash,2023-12-12T05:00:00.000,Yes,0,0,Yes,PARKING LOT OF 19715 WATERS RD,DRIVER,OTHER,UNKNOWN,DARK LIGHTS ON,NO CONTROLS,UNKNOWN,PARKED VEHICLE,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,
MCP2582004X,230071192,Montgomery County Police,Property Damage Crash,2023-12-11T23:32:00.000,No,1,1,No,,DRIVER,SAME DIR REAR END,CLEAR,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,PARKED VEHICLE,N/A,N/A,County,0.47,North,North,North,100,FEET,LEVEL,TURNMORE RD,County,WAGON WAY,N/A,DRY,NON INTERSECTION,N/A,N/A,CURVE RIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP9392001L,230071191,Montgomery County Police,Property Damage Crash,2023-12-11T23:03:00.000,Yes,1,2,No,,DRIVER,OPPOSITE DIRECTION SIDESWIPE,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,County,2.1,North,North,North,0,FEET,LEVEL,WATKINS MILL RD,County,APPLE RIDGE RD,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,INTERSECTION,STRAIGHT,NO DEFECTS,"TWO-WAY, NOT DIVIDED",,,
MCP3256002N,230071180,Montgomery County Police,Property Damage Crash,2023-12-11T20:52:00.000,No,2,3,No,,DRIVER,SAME DIR REAR END,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,NONE DETECTED,OTHER VEHICLE,N/A,N/A,US (State),7.68,North,South,North,5,FEET,LEVEL,COLUMBIA PIKE,County,FAIRLAND RD,N/A,DRY,INTERSECTION RELATED,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,
EJ7886003B,230071182,Gaithersburg Police Depar,Property Damage Crash,2023-12-11T19:24:00.000,No,0,0,Yes,"PARKING LOT OF 212 GIRARD STREET, GAITHERSBURG, MARYLAND 20877",DRIVER,HEAD ON,CLEAR,DARK LIGHTS ON,NO CONTROLS,NONE DETECTED,OTHER VEHICLE,OTHER VEHICLE,N/A,,,,,,,,,,,,,,,,,,,,,,
EJ7875004B,230071170,Gaithersburg Police Depar,Injury Crash,2023-12-11T19:08:00.000,No,0,3,No,,DRIVER,ANGLE MEETS LEFT TURN,CLEAR,DARK LIGHTS ON,TRAFFIC SIGNAL,N/A,OTHER VEHICLE,FIXED OBJECT,CURB,County,3.14,North,West,North,0,FEET,LEVEL,MUDDY BRANCH RD,Maryland (State),W DIAMOND AVE,N/A,DRY,INTERSECTION,FOUR-WAY INTERSECTION,N/A,STRAIGHT,NO DEFECTS,"TWO-WAY, DIVIDED, POSITIVE MEDIAN BARRIER",,,LEFT TURN LANE
